title,date,description,source
"Bus, Truk dan Mobil Kecelakaan Beruntun di Jalan Jogja-Solo Klaten

","Sabtu, 12 Feb 2022 14:22 WIB

","""Tidak ada yang meninggal dunia, cuma luka ringan tadi. Luka di kaki
pengendara motor,"" ungkap Sugito (60) warga setempat kepada wartawan di lokasi
kejadian, Sabtu (12/2/2022).

 Dijelaskan Sugito, kecelakaan terjadi sekitar pukul 11.30 WIB. Awalnya mobil
Daihatsu Xenia nopol AD 9436 DQ berjalan di ruas arah Solo dari arah Jogja
hendak putar arah di median jalan.

 ""Mobil Xenia kelihatannya mau putar balik ke arah Yogyakarta lagi. Di belakang
Xenia ada bus PO Mira juga dari arah Yogyakarta,"" tutur Sugito.

 Sesampai di lokasi, ucap Sugito, mobil Xenia berhenti dan bus nomor polisi S
7827 US menabrak bagian belakang sedan. Sedangkan di ruas arah Jogja melaju
truk tronton dan dua sepeda motor.

 ""Truk tronton dari arah Solo dan dua sepeda motor. Truk tronton terlibat
tabrakan dengan Xenia, dua sepeda motor di samping truk ikut terjatuh,"" lanjut
Sugito.

 Sugito mengatakan lokasi celah median jalan di lokasi memang rawan jika tidak
hati-hati. ""Sini memang rawan jadi harus hati-hati jika mau putar balik,""
imbuh Sugito.

 Sementara itu, sopir bus PO Mira, Bambang (32), warga Kebumen mengatakan
dirinya kaget ada mobil hendak putar balik. Akibatnya terjadi benturan.

 ""Saya dari Yogyakarta mau ke Surabaya, tadi kaget ada mobil mendadak mau putar
balik. Untungnya penumpang cuma tiga orang, tidak apa-apa,"" kata Bambang
kepada wartawan di lokasi kejadian.

 Pantauan

 Sementara sepeda motor Supra AD 2646 JV rusak ringan bagian depan, dan sepeda
motor beat AE 3020 JAC tidak rusak. Pengendara Supra, Sigit Tri Widodo (30)
warga Desa Ngawonggo, Ceper, Klaten, luka di bagian kaki.

 Akibat kecelakaan, arus lalu lintas dari Jogja maupun Solo sempat tersendat
sekitar 500 meter. Mobil Xenia dievakuasi dengan mobil derek ke kantor
Satlantas Polres Klaten.

 Terpisah, Kasat Lantas Polres Klaten AKP Muhammad Fadhlan saat dikonfirmasi
membenarkan ada kecelakaan tersebut. Tidak ada korban jiwa dan saat ini
anggotanya sudah di lokasi untuk melakukan penanganan.

 ""Ini masih ditangani. Kita menunggu laporan Unit Laka Lantas,"" jelas Fadhlan
saat dihubungi

 

 ",www.detik.com
"Bus Seruduk 6 Mobil-2 Motor di Bantul, Sopir Diduga Hilang Konsentrasi

","Sabtu, 12 Feb 2022 17:34 WIB

","Sebuah bus Mira menabrak 6 mobil dan 2 sepeda motor di simpang empat Ketandan,
ringroad timur, Banguntapan, Bantul, Jumat (11/2/2022) malam. Penyebabnya
diduga sang sopir inisial K (53) hilang konsentrasi.

 Diketahui bus melaju dari Terminal Giwangan dengan tujuan Surabaya. Di lokasi
kejadian, bus tersebut menyeruduk kendaraan yang tengah berhenti di lampu
merah.

 ""Sopir bus kehilangan konsentrasi, nanti kita dalami dalam pemeriksaan kepada
sopir. Korban luka ringan satu orang dirawat di RSPAU Hardjolukito,"" kata
Kasat Lantas Polres Bantul AKP Gunawan Setiyabudi di lokasi kejadian, Sabtu
(12/2/2022) pagi.

 ",www.detik.com
"Mobil Tabrak Motor-Pagar SPBU di Jakbar, Korban Terpental 15 Meter

","Senin, 14 Feb 2022 16:12 WIB

","melibatkan mobil Honda CRV dengan motor terjadi di depan SPBU, Jl Kembangan
Selatan, Kembangan, Jakarta Barat. Pengendara motor terpental setelah ditabrak
mobil tersebut.

 Kecelakaan terjadi pada Minggu (14/2/2022), sekitar pukul 00.30 WIB, itu
beredar di media sosial. Dalam video yang beredar, terlihat mobil Honda CRV
berpelat nomor B-1945-EK mengalami kerusakan parah di bagian depan.

 Mobil tersebut terlihat

 Dalam video tersebut, terlihat juga kondisi motor yang ditabrak dalam keadaan
ringsek dan sudah tak berbentuk. Selain itu, terlihat seorang pria tergeletak
di tengah jalan.

 ""

 Dari keterangan video juga disebutkan jika sepeda motor korban beserta pemotor
sempat terpental sejauh 15 meter.

 ""Telah terjadi kecelakaan yang melibatkan mobil dan pengendara sepeda motor
korban terpental sejauh 15 Meter menurut warga yang berada di sekitar lokasi,""
tulis keterangan video.

 Dimintai konfirmasi secara terpisah, Kanit Laka Lantas wilayah Jakarta Barat
AKP Hartono membenarkan hal tersebut. Dia menjelaskan, jika mobil yang
dikendarai saudara ADK melaju dari arah barat menuju arah timur di Jalan
Kembangan Selatan tepatnya di dekat SPBU.

 ""Pengemudi tidak bisa mengendalikan kemudinya kemudian menabrak sepeda motor
motor B-6278-VEI dikendarai Saudara SB yang datang dari arah berlawanan
berakibat pengendara sepeda motor B-6278-VEI mengalami luka pada kepala dan
kaki,"" jelas Hartono dalam keterangannya, Senin (14/2).

 Hartono menyebut diduga ADK tengah

 ""Korban luka pengendara sepeda motor saudara SB mengalami luka pada bagian
kepala memar dan kaki, selanjutnya dirawat di RS Puri Indah Kembangan,""
katanya.

 ",www.detik.com
"Motor 'Adu Banteng' di Jaksel, Dua Orang Alami Luka di Kepala

","Sabtu, 12 Feb 2022 12:29 WIB

","Kecelakaan melibatkan dua motor 'adu banteng' terjadi di daerah Pasar Minggu,
Jakarta Selatan (Jaksel). Tiga orang terluka dalam kecelakaan tersebut.

 Peristiwa ini terjadi sekitar pukul 06.30 WIB tadi. Salah satu korban berusia
13 tahun. Dia mengemudikan motor tersebut.

 ""Pengendara sepeda motor Yamaha Vega, nomor polisi belum diketahui, dengan
inisial DP (13),"" kata Kanit Laka Lantas Polres Metro Jakarta Selatan AKP
Sigit kepada wartawan, Sabtu (12/2/2022).

 Sigit mengatakan DP mengemudikan kendaraannya berboncengan dengan rekannya
inisial MIA, yang masih berusia 14 tahun. Kedua remaja itu mengalami tabrakan
dengan sepeda motor yang dikemudikan pria inisial IS (35).

 Awalnya, kendaraan yang dikemudikan oleh DP dan MIA melaju dari arah barat ke
timur di Jalan Kemang Selatan. Tepat di depan The Habibie Center. Keduanya
lalu hendak berbelok.

 ""Namun bertabrakan dengan kendaraan sepeda motor yang dikemudikan IS, yang
sedang berjalan dari arah barat ke timur,"" katanya.

 Tidak ada korban jiwa dari peristiwa tersebut. Namun DP dan IS dilarikan ke
rumah sakit setelah mengalami luka di bagian kepala.

 ""DP mengalami luka di bagian kepala. Kondisi sadar dirawat di RS Fatmawati.
Pengemudi IS mengalami luka di bagian kepala dan kaki kiri,"" tutur Sigit.

 ",www.detik.com
"7 Fakta Ngeri Bus Tabrak 8 Kendaraan di Ring Road Ketandan Bantul

","Minggu, 13 Feb 2022 07:06 WIB

","Kapolsek Banguntapan Kompol Zaenal Supriyatna menjelaskan kecelakaan beruntun
itu berawal saat bus Mira melaju dari arah selatan ke utara Jumat (11/2)
sekitar jam 23.00 WIB.

 Sesampainya di simpang empat Ketandan, bus diduga kehilangan kendali dan
semakin mendekati mobil serta motor di depannya yang berhenti di simpang empat
tersebut.

 ""Kemudian bus menabrak rombongan kendaraan yang sedang berhenti menunggu lampu

 Zaenal menjelaskan, secara berurutan bus tersebut menabrak mobil Honda City,
kemudian menabrak truk boks Mitsubishi. Selanjutnya menabrak mobil Honda Brio,
kemudian menabrak mobil Toyota Avanza.

 Selanjutnya bus menabrak mobil Mitsubishi Pajero, kemudian menabrak mobil
Mitsubishi Expander. Kendaraan terdorong ke depan hingga menabrak motor Yamaha
Mio dan motor Honda Beat.

 ""Sehingga terjadilah kecelakaan lalu lintas beruntun,"" ujarnya.

 Kasat Lantas Polres Bantul AKP Gunawan Setiyabudi menambahkan, bus jurusan
Surabaya-Jogja ini sempat oleng terlebih dahulu.

 ""Dari Terminal Giwangan pukul 22.30 (WIB) ke arah utara dan saat mendekati TKP
dia (sopir) kehilangan konsentrasi,"" kata Gunawan saat ditemui di simpang
empat Ketandan, pagi ini.

 ""Lalu kena mobil 1,2,3 dan langsung oleng kanan karena (bus) lajur kiri dan
kena mobil yang 1,2,3 di lajur kanan dan paling depan motor itu tadi. Sehingga
total yang ditabrak itu ada 6 mobil dan 2 motor, semuanya kendaraan sementara
ada di Polres Bantul,"" imbuh Gunawan.

 Dari kecelakaan tersebut, Zaenal mengungkapkan kondisi sopir bus bernama
Kumaidi (53) warga Magelang tidak mengalami luka. Sedangkan sopir mobil Honda
City Arga Aziz Romada (25) warga Sleman juga tidak mengalami luka. Begitu pula
dengan sopir truk boks Mitsubishi bernama Fredi Susanto (44) warga Klaten.

 Selanjutnya sopir Honda Brio Agung Wilaksono Aji Saputro (37) warga Sleman
tidak mengalami luka. Hal yang sama juga dialami sopir Toyota Avanza Catur
Sektiono (35) warga Cilacap.

 Untuk sopir Mitsubishi Pajero Muchammad Edy Lestari (60) warga Gunungkidul dan
sopir Mitsubishi Expander Dwi Indra Prasetya (47) warga Sleman juga tidak
mengalami luka.

 ""Jadi untuk korban jiwa nihil. Hanya saja untuk pengendara motor mengalami
luka ringan dan patah kaki,"" ujar Zaenal kepada

 Adapun yang mengalami luka patah kaki kanan adalah pengendara motor Yamaha Mio
bernama Fadli Gilang Sidkhi (22), mahasiswa yang tinggal di Bantul.

 ""Yang bersangkutan mengalami patah tulang kaki kanan dan saat ini dirawat di
RSPAU Dr Hardjolukito Yogyakarta,"" katanya.

 Sedangkan pengendara motor Honda Beat Roni Rahmat Kurniadi (23), mahasiswa
asal Riau mengalami luka ringan.

 Sementara itu, Kasat Lantas Polres Bantul AKP Gunawan Setiyabudi menyebut
sebagian besar korban kecelakaan beruntun itu mengalami luka ringan. Saat ini
masih satu korban yang menjalani perawatan di RSPAU Hardjolukito.

 ""Tadi malam kita langsung evakuasi korban dan Alhamdulillah yang luka ringan
empat orang sudah pulang pagi ini, hanya lecet-lecet,"" jelasnya.

 Satu korban yang masih menjalani perawatan di RSPAU Hardjolukito karena
mengalami luka robek pada kaki kanan. Satu korban ini adalah pengendara motor
matik. Sebelumnya, korban sempat diinformasikan mengalami luka patah kaki.

 ""Tinggal satu sekarang masih dirawat di RSPAU Hardjolukito. Yang luka ini yang
pakai motor Mio, dia mengalami luka robek,"" ujarnya.

 Polisi menyebut kecelakaan itu diduga karena human error. Saat ini polisi
masih mendalami bagaimana detailnya.

 ""Hasil analisis sementara diduga human error pengemudi bus,"" kata Kapolsek
Banguntapan Kompol Zaenal Supriyatna kepada detikJateng, Sabtu (12/2/2022).

 Kasat Lantas Polres Bantul AKP Gunawan Setiyabudi mengatakan sopir bus hilang
konsentrasi sehingga menabrak delapan kendaraan yang berhenti di depannya.

 ""Sopir kehilangan konsentrasi, terkait nanti itu kehilangan konsentrasi karena
apa kita dalami lagi. Yang jelas saat di TKP sopir kehilangan konsentrasi,""
kata Gunawan saat ditemui di simpang empat Ketandan, kemarin.

 Hingga saat ini polisi masih mendalami kecelakaan ini. Sementara kendaraan
yang terlibat kecelakaan telah diamankan ke Mapolres Bantul.

 ""Belum (tetapkan tersangka) kan baru saja ini (kecelakaannya),"" imbuhnya.

 ",www.detik.com
"Bapak-Anak Kecelakaan Gegara Hindari Jalan Berlubang di Purworejo

","Minggu, 13 Feb 2022 18:04 WIB

","Kecelakaan ini terjadi di Jalan Jurusan Purworejo-Magelang tepatnya Jalan
Masuk Kolam Renang Artha Tirta dalam kota Purworejo pada Sabtu (12/2) pukul
09.30 WIB. Korbannya adalah bapak dan anak asal Kota Magelang, Jawa Tengah,
berinisial S (54) dan MDL (19).

 Saat kejadian keduanya tidak berboncengan, melainkan menggunakan kendaraan
sendiri-sendiri. S mengendarai motor bernomor polisi AA 6987 HK dan MDL
memakai sepeda motor bernomor polisi N 5593 AAD.

 ""Dua pengendara motor ini merupakan bapak anak. Mereka berkendara beriringan
depan belakang dari arah Magelang ke Purworejo,"" ungkap Kanit Laka Satlantas
Polres Purworejo, Ipda Yanuar, saat dimintai konfirmasi

 ""Saat kejadian pengendara di depan adalah bapaknya. Nah waktu itu si bapak ini
tiba-tiba oleng hingga jatuh. Karena jaraknya terlalu dekat korban tertabrak
anaknya sendiri yang melaju di belakangnya,"" sambung dia.

 Yanuar mengatakan akibat kejadian tersebut, S mengalami luka parah di bagian
kepala. Sementara anak S menderita luka ringan.

 ""Keduanya dalam kondisi sadar, tapi yang luka parah bapaknya. Korban sempat
dirawat di RSI Loano lalu dirujuk ke RST Magelang karena lebih dekat dengan
rumahnya,"" ucap Yanuar.

 Polisi masih mendalami kasus kecelakaan tersebut. Meski begitu ada dugaan
kecelakaan ini disebabkan oleh kondisi jalan yang rusak.

 ""Kemungkinan diduga hindari lubang di jalan, karena jalan di sana kurang
bagus. Apalagi di sana itu jalan turunan,"" ucapnya.

 Yanuar mengatakan dari informasi yang diperolehnya, kerusakan jalan di ruas
tersebut sudah berlangsung sejak lama. Beberapa titik ruas terdapat lubang dan
belum diperbaiki hingga sekarang.

 Yanuar pun mengimbau kepada para pengendara kendaraan bermotor utamanya
masyarakat luar Purworejo yang tidak hapal medan untuk berhati-hati saat
melewati jalan tersebut. Terlebih jika cuaca hujan karena genangan air bisa
menutup lubang yang membuat pengendara tidak waspada.

 ""Untuk masyarakat, apalagi yang bukan asli Purworejo dan tidak hapal medan
jalan, diimbau untuk hati-hati. Apalagi kalau pas turun hujan gitu, jadi
dimohon sangat hati-hati,"" imbaunya.

 

 ",www.detik.com
"Pemotor di Polman Tewas Usai Tabrak Truk Parkir di Pinggir Jalan

","Minggu, 13 Feb 2022 11:49 WIB

","Seorang pengendara sepeda motor di Kabupaten Polewali Mandar (

 Korban diketahui bernama Erwin (30). Korban langsung dievakuasi ke rumah duka,
di Desa Bonde, Kecamatan Campalagian, untuk disemayamkan.

 ""Awal mulanya ini, kendaraan sepeda motor bergerak dari arah Majene atau dari
arah selatan ke utara, menabrak sebuah mobil yang sedang parkir di pinggir
jalan,"" ujar Kanit Laka Satlantas Polres

 Kecelakaan lalu lintas ini terjadi di Jalan Trans Sulawesi, Desa Laliko,
Kecamatan Campalagian, Minggu (13/2) sekira pukul 04.30 Wita. Korban meninggal
di lokasi kejadian dengan kondisi luka serius.

 ""Diperkirakan, pengendara (Erwin) ini berkecepatan tinggi dalam kondisi
mengantuk. Pengendara meninggal dunia di TKP (tempat kejadian peristiwa),""
ujar Rusdi.

 Saksi mata, Supriadi, menyebut sebelum menabrak bagian belakang truk tengki
dengan nomor polisi L-8831-UH, sepeda motor yang dikendarai korban terlebih
dahulu menabrak drum plastik, kursi, dan segitiga pengaman yang sengaja
dipasang di belakang truk, sebagai penanda agar pengendara yang melaju dari
arah belakang berhati-hati.

 ""Saya sempat berteriak dan memberi tanda, tapi dia (korban) tidak dengar. Dia
langsung hantam bagian belakang mobil. Dia sempat tabrak kursi, drum sama
segitiga penanda,"" kata Supriadi di tempat sama.

 Untuk kepentingan lebih lanjut, peristiwa kecelakaan lalu lintas yang
merenggut korban jiwa ini telah dalam penanganan Satlantas Polres

 ",www.detik.com
"2 Motor 'Adu Banteng' di Tangerang, Kedua Pengendara Tewas

","Minggu, 13 Feb 2022 14:15 WIB

","Dua pengendara motor terlibat kecelakaan lalu lintas adu banteng di

 Peristiwa nahas ini terjadi pada Sabtu (12/2/2022) sekitar pukul 21.00 WIB di
Jalan Raya Jatake, Pagedangan, Kabupaten

 Kanit Laka Polres Tangsel Iptu Nanda menjelaskan adu banteng ini terjadi
setelah pengendara motor Scoopy berinisial P berjalan melebar. Ini
mengakibatkan menabrak motor Vega R yang dikendarai oleh S.

 ""P melaju dari arah Jaha menuju Pagedangan melewati Jalan Raya Jatake. Diduga
saat mengendarai motor Scoopy melebar jalan sehingga menabrak kendaraan sepeda
motor yang dikendarai S yang datang dari arah berlawanan,"" kata Nanda saat
dihubungi, Minggu (13/2/2022).

 Nanda menuturkan kedua pengendara ini sempat dibawa ke rumah sakit untuk
mendapatkan perawatan. Namun nyawa keduanya tidak dapat tertolong lagi.

 ""Kedua pengendara sepeda motor yang terlibat kecelakaan lalu lintas meninggal
dunia,"" tambahnya.

 ",www.detik.com
"Temuan Polisi dalam Kecelakaan Bus Tabrak 8 Kendaraan di Bantul

","Senin, 14 Feb 2022 05:50 WIB

","Meski tidak ada korban jiwa dalam kecelakaan itu, polisi terus melakukan
penyelidikan terhadap peristiwa tersebut.

 Hingga saat ini polisi sudah melakukan pemeriksaan terhadap sejumlah saksi.
Berikut sejumlah temuan serta penanganan yang telah dilakukan:

 Kasat Lantas Polres Bantul AKP Gunawan Setiyabudi mengatakan, bahwa sopir bus
berinisial K hilang konsentrasi sehingga menabrak delapan kendaraan yang
berhenti di depannya secara beruntun.

 ""Sopir kehilangan konsentrasi, terkait nanti itu kehilangan konsentrasi karena
apa kita dalami lagi. Yang jelas saat di TKP sopir kehilangan konsentrasi,""
kata Gunawan.

 Hingga saat ini polisi masih mendalami kecelakaan ini. Beruntung tidak ada
korban jiwa. Sementara kendaraan yang terlibat kecelakaan telah diamankan ke
Mapolres Bantul.

 Berdasarkan dari hasil olah TKP dan pemeriksaan para saksi, polisi
menyimpulkan bahwa unsur-unsur kelalaian dari pengemudi bus Mira terpenuhi
sehingga menyebabkan terjadinya kecelakaan lalu lintas pada hari Jumat.
Terlebih, K terbukti mengantuk sehingga kurang konsentrasi saat mengemudikan
bus.

 Sebab, ketika mengemudikan kendaraannya K kurang hati-hati dan kurang
konsentrasi ke arah depan (diduga mengantuk). Sehingga tidak ada upaya untuk
melakukan pengereman maupun upaya untuk menghindari kecelakaan lalu lintas
tersebut,"" ucapnya.

 ""Hal tersebut sesuai dengan hasil olah TKP. bahwa tidak ditemukan bekas-bekas
atau jejak pengereman yang dilakukan oleh K, dikuatkan oleh saksi dari
kondektur dan kernet,"" imbuh Maryono.

 Polisi menyebut kecelakaan itu diduga karena human error. Saat ini polisi
masih mendalami bagaimana detailnya.

 ""Hasil analisis sementara diduga human error pengemudi bus,"" kata Kapolsek
Banguntapan Kompol Zaenal Supriyatna kepada detikJateng, Sabtu (12/2/2022).

 Kasat Lantas Polres Bantul AKP Gunawan Setiyabudi melalui Kanit Gakkum
Satlantas Polres Bantul Iptu Maryono mengatakan, bahwa pihaknya telah
melakukan pemeriksaan terhadap pengemudi, saksi-saksi di TKP dan penumpang
yang terlibat kecelakaan.

 Hasilnya, kejadian kecelakaan di simpang 4 Ketandan merupakan tindak pidana
laka lantas, dan dapat ditingkatkan ke tingkat penyidikan.

 ""Sudah naik ke penyidikan dan sopir bus dengan inisial K telah ditetapkan
sebagai tersangka,"" katanya kepada detikJateng, Minggu (13/2/2022).

 Atas perbuatannya, K disangkakan pasal 310 ayat (2) Undang-undang No. 22 tahun
2009 dengan ancaman hukuman maksimal 1 tahun penjara atau denda paling banyak
Rp 2 juta.

 ""Terhadap tersangka tidak dilakukan penahanan karena ancaman hukumannya di
bawah 5 tahun (penjara),"" ucapnya.

 ",www.detik.com
"Bus Tabrak 8 Kendaraan di Ring Road Ketandan, Sopir Jadi Tersangka

","Minggu, 13 Feb 2022 19:12 WIB

","Polisi menetapkan sopir bus Mira yang

 ""Sudah naik ke penyidikan dan sopir bus dengan inisial K telah ditetapkan
sebagai tersangka,"" kata Kasat Lantas Polres Bantul AKP Gunawan Setiyabudi
seperti dilansir

 Dari keterangan para saksi dan olah TKP kecelakaan pada Jumat (11/2),
ditemukan adanya unsur kelalaian pengemudi bus Mira. Terlebih sopir bus Mira
berinisial K itu mengantuk sehingga kurang konsentrasi saat mengemudi.

 ""Karena ketika mengemudikan kendaraannya K kurang hati-hati dan kurang
konsentrasi ke arah depan (diduga mengantuk),"" ucapnya.

 Gunawan pun mengimbau masyarakat agar berkonsentrasi saat berkendara. Selain
itu, jika ingin melakukan perjalanan, masyarakat diminta mempersiapkan fisik,
stamina, dan istirahat apabila lelah.

 ""Khusus pengelola bus jarak jauh antarkota, persiapkan sopir cadangan supaya
bisa bergantian. Tujuannya untuk menjamin keselamatan penumpang dan pengguna
jalan lainnya,"" ujarnya.

 Sopir berinisial K disangkakan melanggar Pasal 310 ayat (2) Undang-Undang No
22 Tahun 2009 dengan ancaman hukuman maksimal 1 tahun penjara atau denda
paling banyak Rp 2 juta.

 Kecelakaan sebelumnya terjadi di Jalan Ahmad Yani, tepatnya saat berhenti di

 Bus itu secara berurutan menabrak mobil Honda City nomor polisi AB-1025-MQ,
kemudian menabrak truk boks Mitsubishi bernomor polisi AD-1998-AU. Selanjutnya
menabrak mobil Honda Brio bernomor polisi AB-1726-DA, kemudian menabrak mobil
Toyota Avanza bernomor polisi R-1807-BB.

 Selanjutnya bus menabrak mobil Mitsubishi Pajero bernomor polisi AB-1050-RM,
kemudian menabrak mobil Mitsubishi Expander bernomor polisi AB-1186-PX.
Kendaraan terdorong ke depan hingga menabrak motor Yamaha Mio nomor polisi
AB-2586-KW dan motor Honda Beat nomor polisi BM-6858-KQ.

 ",www.detik.com
