title,date,description,source
"
        Pemkab Ponorogo Petakan Wilayah Rawan Bencana    ","Senin, 25 Okt 2021 12:30 WIB",pemkab ponorogo menggelar apel pasukan perlengkapan mengantisipasi 12 potensi bencana jatim ponorogo 9 ancaman bencana banjir longsor angin puting beliung kebakaran hutan lahan rangka menghadapi bencana alam ponorogo jatim supermarket bencana alam apapun kesiapan apelkan bupati ponorogo sugiri sancoko wartawan senin 25 10 2021 giri pemetaan bencana bpbd ponorogo pengantisipasian berdasarkan kejadian bencana bumi reog kerekan gergaji diserahkan petugas giri kepala pelaksana bpbd ponorogo imam basori memetakan 10 kecamatan memiliki risiko bencana kecamatan area pegunungan kecamatan slahung ngrayun sawoo ngebel pulung pudak sooko badegan ponorogo kota terang basori,www.detik.com
"
        Wilayah Sekitar Gunung Lawu Magetan Berpotensi Longsor dan Banjir    ","Senin, 25 Okt 2021 15:36 WIB",alhamdulillah menggelar apel forkopimda magetan kesiapan menghadapi bencana musim hujan kapolres magetan akbp yakhob silvana delareskha dikonfirmasi detikcom senin 25 10 2021 kecamatan rawan daerah rawan longsor kecamatan poncol plaosan panekan daerah banjir kecamatan kartoharjo aliran sungai madiun anak bengawan solo yakhob yakhob menghadapi potensi apel gelar pasukan peralatan digelar alun alun magetan hadir bupati magetan h suprawoto dandim 0804 magetan letkol inf ismulyono triwidodo kajari magetan opd magetan,www.detik.com
"
        Megawati Ingatkan Ancaman Global Warming: Saya Bukan Menakuti    ","Rabu, 27 Okt 2021 16:44 WIB",ketua pdip hormat namanya bencana alam kelalaian pimpinan pimpinan daerah menanggapi bencana alam dihindari bantuan teknologi kesadaran manusianya megawati acara pelatihan kebencanaan la nina fenomena dampaknya digelar badan penanggulangan bencana baguna pdip daring rabu 27 10 2021 megawati menakut nakuti menyadarkan besarnya skala ancaman bencana alam mari gotong royong mengubah tata ruang megawati lantas bercerita dialognya mantan wapres amerika serikat as al gore megawati al gore menyebut indonesia negara rapuh negaramu indonesia megawati sepakat pernyataan menekankan indonesia wilayah cincin api lihat disaster mega megawati menceritakan pengalamannya bhutan salah negara diawasi badan pbb unesco nepal bhutan pegunungan himalaya penuh es akibat pemanasan global es mencair patah patah esnya patah patah daerah bhutan himalaya danau es diamati unesco retak menceritakan maksud menakuti pengetahuan berpikir normal ya sos sambung megawati,www.detik.com
"
                                    Jakarta Terancam Tenggelam, Ini Tempat Teraman dari Bencana Global                                ","Jumat, 30 Jul 2021 16:53 WIB",jakarta terancam tenggelam penelitian global sustainability institute anglia ruskin university negara selamat bencana global kerusuhan dikelilingi air keuntungan lokasi lokasi aman potensi migrasi massal negara kena bencana selandia dianggap berlindung negaranya maju lokasinya terpencil penelitian periset kriteria menentukan aman faktor lokasi terlindungi dikutip menganalisis 20 negara top daftar notre dame global adaptation index mempertimbangkan faktor terkait kemampuan bertahan kondisi kolaps profesor aled jones salah peneliti peringkat teratas dipandang mempertahankan level sosial teknologi organisasi bencana global kondisi cuacanya relatif stabil bertahan dampak perubahan iklim selandia menempati ranking teratas kemampuan terbaik memproduksi energi geothermal hydroelectric tanah pertaniannya berlimpah populasinya rendah,www.detik.com
"
        Khofifah Sebut Bencana Alam Bisa Bikin Angka Kemiskinan Naik 50%    ","Selasa, 26 Okt 2021 12:07 WIB",khofifah bencana alam angka kemiskinan 50 mitigasi dampak bencana ditimbulkan bencana alam berpotensi bertambahnya kemiskinan 50 80 wilayah jatim berpotensi bencana alam khofifah kodam v brawijaya surabaya senin 25 10 2021 khofifah bencana alam akibat hidrometeorologi berakibat rusaknya infrastruktur rumah berseiring angin puting beliung hujan angin puting beliung longsor khofifah kabupaten kota jatim relawan pelatihan siaga bencana berharap bencana scientific diprediksi imbuh khofifah khofifah didampingi kapolda jatim irjen nico afinta pangdam brawijaya mayjen tni suharyanto personel tni polri bersinergi mengantisipasi lini forkopimda jajaran pemprov forkopimda jajaran pemkab pemkot relawan basarnas sinergi kesiapsiagaan mitigasi mengantisipasi komprehensif pungkasnya,www.detik.com
Saat Pilot Potret Puting Beliung Langka dari Atas Udara,"Jumat, 18 Jun 2021 05:02 WIB",ayo share cerita pengalaman upload photo album travelingmu silakan pilot amerika serikat berhasil mengabadikan momen langka mengabadikan bencana alam bencana angin dikumpulkan evans berpengalaman 30 udara takjub dilihatnya seumur umur pilot kali berjumpa angin puting beliung udara mengeluarkan kamera mengambil gambar jarang orang memotret angin angin washington post evans mengaku bertemu angin ganas angin evans lakukan ditiru orang berpengalaman menghimbau bertemu angin,www.detik.com
"
        8 Cerita Ngeri dari New York yang Dihantam Badai Ida    ","Jumat, 03 Sep 2021 20:42 WIB",menghantam cerita ngeri dikabarkan negeri paman sam berita diunggah jumat 3 9 2021 8 cerita ngeri badai ida presiden as mengimbau masayrakat daerah memperhatikan perhatikan bersiaplah biden dilansir associated press jumat 3 9 kemarin biden menjanjikan bantuan batas warganya kena dampak badai ngeri badai menerjang louisiana minggu 29 8 badai kategori 4 berbahaya langsung bikin kerusakan parah gulf coast keruan badai bikin porak poranda kecepatannya mencapai 209 km jam dilansir situs pelacakan pemadaman listrik poweroutage us 700 000 orang lousiana hidup listrik jam badai melanda mississippi selatan kena pemadaman badai ida mengakibatkan 98 000 rumah pennsylvania 60 000 new jersey 40 000 rumah new york listrik situs web poweroutage us badai ida jalan raya mississippi amerika serikat as ambrol lubang akibat jalanan runtuh memicu kecelakaan lintas orang tewas 10 luka luka kendaraan terperosok lubang,www.detik.com
"
        BPBD Jabar Ajak Warga Kenali Potensi Bencana Lewat Peta Rawan Bencana    ","Kamis, 10 Jun 2021 15:15 WIB",kepala pelaksana badan penanggulangan bencana daerah bpbd provinsi jawa barat jabar dani ramdan wilayah jabar daerah rawan bencana mengimbau kewaspadaan kesadaran masyarakat potensi bencana ditingkatkan dani bencana rawan provinsi jabar meliputi jenis kebencanaan banjir longsor gempa bumi tsunami menilai kewaspadaan kesadaran masyarakat potensi bencana berguna mencegah bencana meminimalisasi risiko korban meninggal dunia kerugian harta benda mengungkap pemerintah daerah pemda provinsi jabar menyusun kajian risiko bencana peta rawan bencana tingkat desa menurutnya masyarakat memahami kondisi kebencanaan lingkungannya peta rawan bencana tingkat desa disusun masyarakat masyarakat potensi bencana digambar bimbingan petugas bpbd instansi pengalaman menyusun peta rawan bencana dani keterangan tertulis kamis 10 6 2021 podcast juara dani peta rawan bencana disusun kolaborasi bpbd badan informasi geospasial big pusat vulkanologi mitigasi bencana geologi pvmbg badan meteorologi klimatologi geofisika bmkg pusat vulkanologi mitigasi bencana geologi terkait gunung berapi bmkg cuaca iklim menyusun tingkat pusat dikoordinasikan bnpb peta rawan bencana tingkat nasional tingkat provinsi menyusun kajian risiko bencana dievaluasi diturunkan tingkat kabupaten skala peta detail provinsi 1 100 000 pusat 1 500 000 tingkat kabupaten kota 1 25 000 tingkat desa 1 5 000 rumah imbuhnya dani masyarakat mengakses informasi peta rawan bencana lingkungannya situs resmi bnpb bpbd provinsi bpbd kabupaten kota masyarakat peta rawan bencana kantor desa bpbd kabupaten kota dokumen dokumen peta rawan bencana tingkat kecamatan desa masyarakat cek kantor kantor pemerintahan tingkat desa dani menilai masyarakat potensi bencana lingkungannya perencanaan perencanaan meliputi menyusun jalur evakuasi titik kumpul aman bencana masyarakat terhindar bencana peta rawan bencana masyarakat pengurangan risiko bencana longsor tebing tebingnya gundul tanaman ditanami tanaman keras saluran air terkelola drainasenya dikelola memaparkan 35 persen keselamatan masyarakat bencana ditentukan kesiapsiagaan kemampuan 32 persen keselamatan masyarakat ditentukan keluarga menurutnya anggota keluarga mesti bencana komunitas 28 persen keselamatan bencana bpbd tim sar 1 7 persen kebencanaan petugas lapangan penyelamatan golden time nya 0 30 menit pungkasnya,www.detik.com
"
                                    Bencana di NTT, Ini Link Cara Pantau Siklon Seroja Pakai HP                                ","Selasa, 06 Apr 2021 13:10 WIB",wilayah ntt rusak akibat memantau pergerakan siklon seroja netizen zoom earth dipantau detikinet selasa 6 4 2021 link khusus memantaunya real time langsung klik siklon seroja teramati 1 april 2021 badai kategori b disturbance kecepatan 45 km jam lepas laut selatan ende 2 3 april 2021 bergerak arah kupang 4 april 2021 kupang siklon seroja pulau rote kuat 5 april siklon seroja level c1 category 1 tropical cyclone kekuatan 85 95 km jam sisi utara lepas laut pulau rote siklon seroja laut selatan pulau sumba kekuatannya menggila level c2 category 2 tropical cyclone kecepatan angin 100 km jam untung posisi topan laut timor,www.detik.com
"
        BNPB Laporkan 1.423 Bencana Alam Terjadi Hingga 15 Juni    ","Rabu, 16 Jun 2021 04:03 WIB",melaporkan 1 423 kejadian dilansir rabu 16 6 2021 rinciannya banjir 592 kejadian puting beliung 394 kejadian tanah longsor 288 kejadian karhutla 108 kejadian gelombang pasang abrasi 20 kejadian gempa bumi 19 kejadian kekeringan 2 kejadian bencana alam 5 306 534 orang terdampak mengungsi 493 jiwa meninggal dunia 68 hilang 12 853 jiwa luka luka bencana alam mengakibatkan 135 187 unit rumah rusak 14 693 unit rumah rusak berat 22 483 unit rumah rusak 98 011 rumah rusak ringan bnpb mencatat 2 920 fasilitas rusak meliputi 1 367 fasilitas pendidikan 1 207 fasilitas peribadatan 346 fasilitas kesehatan 492 kantor 282 jembatan mengalami kerusakan deputi bidang sistem strategi kepala pusat data informasi komunikasi bnpb raditya jati masyarakat waspada siaga potensi bencana terkait bencana hidrometeorologi bnpb masyarakat memperhatikan prakiraan cuaca diinformasikan badan meteorologi klimatologi geofisika bmkg potensi bahaya gempa bumi samping ancaman bahaya pandemi covid 19 penularan masyarakat bnpb masyarakat mitigasi menghadapi potensi bahaya masyarakat mesti mengidentifikasi potensi bahaya risiko masyarakat memanfaatkan aplikasi inarisk info bmkg magma indonesia potensi bahaya risiko keluarga memiliki tingkat risiko berbeda parameter anggota keluarga topografi rumah kekuatan bangunan tata ruang rumah,www.detik.com
"
        Banjir Bandang Susulan Terjang Sigi, Warga Kembali Mengungsi    ","Senin, 06 Sep 2021 19:46 WIB",banjir bandang susulan sigi sulawesi minggu 5 9 malam warga pulang rumah mengungsi warga melintas rumah rusak tertimbun material lumpur pasir banjir bandang susulan desa rogo dolo selatan sigi sulawesi senin 6 9 2021 anak bernaung sendok ekskavator banjir bandang susulan desa rogo dolo selatan sigi sulawesi senin 6 9 2021 diterjang banjir bandang sabtu 29 8 desa dilanda banjir bandang susulan minggu 5 9 malam banjir bandang susulan melanda desa minggu 6 9 malam mengakibatkan puluhan rumah dibersihkan tertimbun material lumpur pasir ratusan warga mengungsi aman warga peralatan memasak dapur korban banjir bandang susulan desa rogo dolo selatan sigi sulawesi senin 6 9 2021,www.detik.com
"
                                    Apa Itu Windy, Aplikasi Cuaca Pilihan Susi Pudjiastuti                                ","Selasa, 06 Apr 2021 12:42 WIB",memantau bencana aplikasi nelayan fitur dalamnya membantu pekerjaan laut windy dikenal windyty aplikasi windy menghadirkan model prakiraan cuaca terkemuka dunia ecmwf gfs global ditambah nems lokal arome icon eropa nam as memantau angin hujan suhu tekanan gelombang indeks cape disajikan pengamatan angin suhu prakiraan cuaca bandara dunia 1500 paralayang webcam terdekat langsung peta google play store windy menempati posisi top free in weather versi aplikasi windy diakses situs web miliknya windy com dicoba aplikasi membantu nelayan pemancing profesional pelayanan tolong akurasi aplikasinya ditingkatkan terimakasih tulis ulasan aplikasi senang memakai,www.detik.com
"
        Kerugian Akibat Bencana Alam di Tahun 2021 Tembus Rp 1.000 Triliun    ","Jumat, 13 Agu 2021 15:29 WIB",badai musim dingin uri amerika serikat banjir juni jantung eropa mencuatkan angka pembayaran klaim asuransi swiss re perusahaan reasuransi melindungi perusahaan perusahaan asuransi dunia nilainya melebihi rp 1 000 triliun total perkiraan nilai kerugian ekonomi paruh 2021 usd 74 miliar diakibatkan bencana alam bencana disebabkan manusia berkisar usd 3 miliar tulis perusahaan swiss keterangan persnya kamis 12 8 swiss re menulis gelombang panas ekstrem juni utara amerika serikat bertanggungjawab bencana kebakaran melanda selatan kalifornia dampak perubahan iklim termanifestasi suhu panas kenaikan permukaan air laut pola hujan liar kondisi cuaca ekstrem martin bertogg direktur kebencanaan swiss re ditambah pertumbuhan urban pesat akumulasi kekayaan timpang kawasan rawan bencana faktor tambahan badai musim dingin angin kencang banjir kebakaran hutan menambah kerugian tercipta usd 77 miliar nilai total kerugian ekonomi rendah ketimbang paruh kerugian mencapai usd 114 miliar nilai 10 usd 108 miliar nilai kerugian ditanggung perusahaan asuransi tercatat swiss re angkanya mencapai usd 40 miliar rp 575 triliun tertinggi sejarah kerugian dialami perusahaan asuransi 2011 gempa bumi jepang selandia mencuatkan klaim dibayar usd 104 miliar badai uri menyelimuti negara texas salju tebal udara membeku menyebabkan kerugian senilai usd 15 miliar perusahaan asuransi klaim ganti rugi banjir eropa juni silam mencapai usd 4 5 miliar bencana dipicu manusia menciptakan kerugian senilai usd 2 miliar rp 28 triliun paruh 2021 angka tergolong rendah akibat pandemi corona pembatasan sosial berlaku tulis swiss re nilai mencakup total kerugian juli banjir hebat menyisakan kerusakan hebat eropa cina kebakaran hutan turki yunani italia akibat gelombang panas diprediksi menimbulkan kerugian pengalaman 2021 menggarisbawahi ancaman meningkat menempatkan penduduk bumi risiko terdampak cuaca ekstrem bertogg menurutnya badai uri menyebabkan nilai kerugian bencana topan siklon industri asuransi meningkatkan kemampuan menghitung risiko ancaman ancaman diperhatikan memperkuat daya tahan keuangan imbuhnya rzn vlz reuters afp,www.detik.com
"
        MPR Dorong Pemerintah Siapkan Langkah Antisipatif Hadapi Bencana Alam    ","Selasa, 13 Apr 2021 12:47 WIB",wakil ketua mpr ri lestari moerdijat rentetan bencana alam tanah air diantisipasi upaya evaluasi penataan ruang wilayah rawan bencana menghindari jatuhnya korban bencana alam wilayah indonesia dikelilingi rangkaian gunung berapi lempeng tektonik menyebabkan wilayah rawan bencana lestari dalan keterangannya selasa 13 4 2021 rerie sapaan akrab lestari geografis indonesia terletak benua samudera posisi menjadikan indonesia dilewati jalur lempeng tektonik lempeng indo australia lempeng eurasia lempeng pasifik menurutnya pergerakan lempeng aktivitas gunung berapi berpotensi menimbulkan bencana alam wilayah menyinggung bencana alam nusa tenggara timur ntt akibat badai seroja meluluhlantakan kabupaten ntt berdasarkan pakar salah satunya disebabkan posisi geografis indonesia diapit benua asia australia samudera samudera hindia samudera pasifik kondisi geografis bepotensi menyebabkan bencana alam indonesia anggota majelis partai nasdem disikapi serius penataan ulang wilayah rawan bencana indonesia langkah penataan ulang diikuti upaya rekayasa teknik relokasi hunian hunian wilayah rawan bencana informasi pemerintah provinsi nusa tenggara timur ntt akumulasi kabupaten kota ntt terkena banjir longsor badai seroja tercatat 179 orang tewas 46 orang hilang gempa bumi magnitudo 6 1 mengguncang wilayah selatan malang jawa timur berdasarkan laporan kepala pusat data informasi komunikasi kebencanaan raditya jati minggu 11 4 mengakibatkan 642 unit rumah rusak berat 845 unit rumah rusak 1 361 rumah rusak ringan delapan orang meninggal rumah sakit puskesmas kabupaten jawa timur mengalami kerusakan rerie korban jiwa kerusakan bangunan disebabkan bencana alam bahan evaluasi dasar mengambil langkah pencegahan timbulnya korban bencana rerie kecepatan sosialisasi informasi terkait bencana alam diupayakan masyarakat memiliki kesempatan upaya antisipasi langkah langkah antisipatif rerie menghadapi bencana alam negara dikelilingi fenomena alam berpotensi menimbulkan bencana indonesia didorong menghindari munculnya korban bencana,www.detik.com
"
        Bencana Alam Meningkat Signifikan, Ini 4 Arahan Jokowi ke BMKG    ","Kamis, 29 Jul 2021 11:00 WIB",presiden joko widodo negara indonesia memiliki risiko bencana geohidrometeorologi kejadian bencana geohidrometeorologi meningkat signifikan tahunnya frekuensi intensitasnya meningkat melompat mengalami multi bencana bersamaan gempa bumi kurun 2008 2016 5 000 6 000 kali 2017 meningkat 7 169 kali 2019 meningkat signifikan 11 500 kali cuaca ekstrem siklon tropis jokowi frekuensi durasi intensitas cuaca ekstrem siklon tropis indonesia meningkat signifikan periode ulang el nino la nina periode 1981 2020 cenderung cepat 2 3 tahunan dibanding periode 1950 1980 berkisar 5 7 tahunan jokowi tantangan meningkat jokowi ketangguhan menghadapi bencana ditingkatkan manajemen penanganan bencana kemampuan mengantisipasi memitigasi bencana ditingkatkan arahan jokowi bmkg 1 layanan bmkg disertai inovasi inovasi mengikuti perkembangan teknologi terbaru bmkg meningkatkan adaptasi teknologi observasi analisis prediksi peringatan cepat akurat indonesia meminimalkan risiko dihadapi 2 peringatan bmkg rujukan pengambilan keputusan pemerintah sektor informasi bmkg kekeringan cuaca ekstrem gempa kualitas udara perhatian acuan sektor merancang kebijakan pembangunan kebijakan nasional daerah sensitif antisipatif kerawanan bencana bmkg ya sinergi kolaborasi bmkg kementerian lembaga pemerintah daerah diperkuat bmkg layanan informasi akurat diperoleh cepat mudah informasi data bmkg kementerian lembaga pemerintah daerah merancang kebijakan merencanakan pembangunan jokowi 3 bmkg meningkatkan kapasitas manajemen penanggulangan adaptasi bencana tingkat daerah tingkat kelurahan desa provinsi desain manajemen melibatkan pemerintah swasta masyarakat fase prabencana tanggap darurat pascabencana manajemen disimulasi dilatih bencana indonesia langsung cepat 4 bmkg edukasi berkelanjutan masyarakat masyarakat wilayah rawan bencana kesiagaan ketangguhan masyarakat ancaman bencana ditingkatkan budaya kesiagaan melembaga keseharian masyarakat memanfaatkan kearifan lokal masyarakat memperkuat ketahanan masyarakat bencana bmkg informasi cuaca iklim gempa tsunami cepat jangkauan luas masyarakat bersinergi bnpb mengedukasi masyarakat menghadapi bencana masyarakat diedukasi mencari memanfaatkan informasi disediakan sumber sumber resmi mudah terjebak kabar berita berita bohong papar,www.detik.com
"
        Moeldoko Ucap Duka Bencana NTT-NTB atas Nama Ketum Demokrat    ","Selasa, 06 Apr 2021 17:10 WIB",dukacita dr moeldoko ketua dpp partai demokrat beserta keluarga partai demokrat tanah air dukacita mendalam saudara saudara ntt ntb ditimpa musibah bencana alam moeldoko tertulis rilis jubir kubu moeldoko muhammad rahmad selasa 6 4 2021 moeldoko mengajak bahu membahu membantu meringankan beban tertimpa bencana ntt ntb mengapresiasi langkah strategis diambil pemerintah penanganan bencana mengapresiasi langkah langkah strategis yg diambil pemerintah mendorong penampungan difungsikan maksimal secepatnya bahu membahu pemerintah membantu korban bencana alam ntt ntb partai demokrat bahu membahu pemerintah membantu korban bencana alam ntt ntb siklon tropis seroja menerjang ntt menimbulkan bencana banjir bandang tanah longsor berdasarkan data bnpb 8 424 warga mengungsi akibat bencana total korban meninggal dunia 128 orang 67 orang kabupaten lembata 49 orang flores timur 12 orang alor total korban hilang mencapai 72 orang rincian 28 orang kabupaten alor 23 orang flores timur 21 orang lembata,www.detik.com
"
        Marinir TNI AL Diterjunkan ke NTT, Bantu Warga yang Terdampak Bencana Alam    ","Rabu, 07 Apr 2021 13:38 WIB",menerjunkan pasukannya operasi kemanusiaan penanganan bencana alam pelepasan tugas dilaksanakan rabu 7 4 2021 lanud halim perdanakusuma jakarta timur pelepasan dipimpin langsung kapuskes tni mayor jenderal tni tugas ratmono didampingi kadiskes kormar kolonel laut k aryo bintoro danmenbanpur 1 marinir kolonel mar ervan dian komandan satgas mayor marinir doni operasi kemanusiaan panggilan tugas pertiwi doni menjabat pasiops batalyon angmor 1 mar menuntut prajurit siaga masayarakat membutuhkan pertolongan satgas panggilan tugas pertiwi membantu saudara saudara sebangsa membutuhkan pertolongan menuntut kesigapan kesiapan keikhlasan melaksanakan tugas doni keterangan pers tertulisnya prajurit personel perlengkapan diterbangkan pangkalan udara halim perdanakusuma pesawat angkut a i323 hercules tni angkatan udara keberangkatan 07 00 wib membawa perlengkapan unit ambulans tenda tabung oksigen tni al dokter perawat obat obatan masyakat membutuhkan bencana banjir tanah longsor tanah nusa tenggara pemicunya lantaran munculnya siklon tropis seroja wilayah nusa tenggara timur ntt minggu 4 4 peristiwa banjir bandang tanah longsor pohon tumbang wilayah kapal motor penumpang kmp ukurannya tenggelam akibat terombang ambing ombak cuaca ekstrem bencana hidrometeorologi badan meteorologi klimatologi geofisika bmkg masyarakat mewaspadai potensi cuaca ekstrem bmkg mendasarkan keberadaan bibit siklon fenomena cuaca bmkg tropical cyclone warning center tcwc jakarta mendeteksi bibit siklon tropis bibit siklon tropis 90s samudra hindia barat daya sumatera bibit siklon tropis 99s laut sawu nusa tenggara timur ntt deputi bidang meteorologi bmkg guswanto keterangan tertulis sabtu 3 4 2021 keberadaan bibit siklon memicu peningkatan labilitas atmosfer pertumbuhan awan hujan wilayah indonesia keberadaan bibit siklon mendorong peningkatan kecepatan angin berdampak peningkatan ketinggian gelombang wilayah perairan indonesia siklon seroja menimbulkan bencana banjir bandang longsor flores timur ntt data bencana ntt menyebabkan 86 orang tewas data 86 korban meninggal risma konferensi pers virtual senin 5 4,www.detik.com
"
        Kapolri Kirim Bantuan dan Tim Khusus untuk Cari Korban Bencana di NTT    ","Rabu, 07 Apr 2021 20:39 WIB",mengirimkan bantuan obat obatan bahan makanan korban bencana kabaharkam polri komjen arief sulistyanto memimpin upacara pelepasan satgas bantuan bencana alam ntt rabu 7 4 2021 mako ditpoludara pondok cabe satgas bantuan membawa bantuan lokasi kejadian ntt tugaskan kakorpolairud memimpin perjalanan terbang membawa obat obatan utamakan keselamatan personel pastikan aman selamat tujuan arief keterangan tertulis satgas bantuan bencana alam dipimpin langsung kakorpolairud irjen verdianto i satgas dikirim operasi kemanusiaan ntt rencananya pesawat polri cn 295 p 4501 laksanakan tugas memerhatikan sop berlaku penanggulangan bencana tujuan membantu meringankan beban korban bencana arief kapolri jenderal listyo sigit prabowo mengirimkan bantuan satgas obat obatan bantuan makanan hand sanitizer k9 anjing pelacak kualifikasi pencarian korban dikirimkan lokasi kejadian ntt kepala bnpb letjen doni monardo memperbarui data korban meninggal akibat bencana alam nusa tenggara timur ntt total korban tewas akibat bencana alam banjir bandang longsor mencapai 138 orang terkait penanganan korban terdampak korban meninggal dunia flores timur perubahan angka perubahan data posisi kemarin 67 orang meninggal hilang berkurang 5 orang ditemukan jenazah doni siaran youtube bnpb rabu 7 4 2021 bencana banjir tanah longsor tanah nusa tenggara pemicunya lantaran munculnya siklon tropis seroja wilayah nusa tenggara timur ntt minggu 4 4 peristiwa banjir bandang tanah longsor pohon tumbang wilayah kapal motor penumpang kmp ukurannya tenggelam akibat terombang ambing ombak cuaca ekstrem bencana hidrometeorologi badan meteorologi klimatologi geofisika bmkg masyarakat mewaspadai potensi cuaca ekstrem bmkg mendasarkan keberadaan bibit siklon fenomena cuaca bmkg tropical cyclone warning center tcwc jakarta mendeteksi bibit siklon tropis bibit siklon tropis 90s samudra hindia barat daya sumatera bibit siklon tropis 99s laut sawu nusa tenggara timur ntt deputi bidang meteorologi bmkg guswanto keterangan tertulis sabtu 3 4 2021,www.detik.com
"
        Pemulihan Pascabencana di NTT Terus Dikebut    ","Sabtu, 10 Apr 2021 08:01 WIB",wilayah nusa tenggara timur diterpa bencana proses pemulihan warga terdampak dikebut pemerintah telkomsel tim siaga bencana terra telkomsel emergency response recovery activity berupaya maksimal memulihkan layanan telekomunikasi akibat bencana banjir bandang wilayah provinsi nusa tenggara timur petugas membantu warga terdampak beragam bantuan meringankan bebdan pemulihan jaringan layanan difokuskan area vital kantor pemerintahan kepolisian posko pengungsian rumah sakit posko basarnas memudahkan proses komunikasi tim siaga bencana terra telkomsel emergency response recovery activity berupaya memetakan proses pemulihan berupaya maksimal memudahkan warga terdampak wilayah provinsi nusa tenggara timur,www.detik.com
"
        Klaim Naik karena Bencana Alam, Perusahaan Asuransi Ngaku Rugi    ","Senin, 25 Jan 2021 10:47 WIB",bencana alam mengakibatkan klaim asuransi amerika serikat us 97 miliar setara rp 1 358 triliun tumbuh 40 dibandingkan mengutip reuters perusahaan asuransi menghadapi klaim akibat pandemi bencana alam broker asuransi aon badai laura melanda amerika serikat as karibia agustus kerugian us 10 miliar kerugian ekonomi akibat bencana alam aset diasuransikan diasuransikan mencapai us 268 miliar banjir musiman china juni september kerugian us 35 miliar aon menyebut banjir musiman india menelan korban jiwa 1 992 orang syarat pembatasan sosial akibat pandemi pemrosesan klaim sulit fokus investasi mitigasi risiko ketahanan perusahaan direktur ahli meterorologi aon steve bowen dikutip reuters senin 25 1 2021 perusahaan reasuransi swiss re mematok kerugian diasuransikan bencana alam us 76 miliar munich re memproyeksi kerugiannya mencapai us 82 miliar,www.detik.com
"
        Asa Korban Bencana NTT Menanti Direlokasi    ","Minggu, 11 Apr 2021 17:08 WIB",ratusan korban longsor waimatan ntt direlokasi direlokasi bangkit keterpurukan pascabencana,www.detik.com
"
        Kemenkum HAM Kirim Bantuan Senilai Rp 800 Juta ke Wilayah Bencana    ","Selasa, 13 Apr 2021 11:43 WIB",kementerian hukum ham kemenkum ham bantuan sosial masyarakat terdampak bencana alam daerah indonesia nilai bantuan setara rp 800 juta menteri hukum ham yasonna laoly menyerahkan langsung bantuan kepala kantor wilayah kanwil kemenkum ham sulawesi barat kanwil kemenkum ham kalimantan selatan kantor gubernur sulawesi senin 12 4 yasonna menyerahkan bantuan simbolis virtual kepala kanwil kemenkum ham nusa tenggara barat kanwil kemenkum ham nusa tenggara timur berharap bantuan diterima masyarakat membantu masyarakat terkena dampak bencana yasonna keterangan tertulis selasa 13 4 2021 bantuan disalurkan kantor wilayah masyarakat yasonna menginstruksikan kanwil menyalurkan bantuan masyarakat mengalami musibah bantuan uang tunai rp 300 juta kantor wilayah nusa tenggara timur uang tunai rp 200 juta kantor wilayah nusa tenggara barat kanwil kemenkum ham kalimantan selatan sulawesi barat menerima uang tunai rp 150 juta bantuan sembako pakaian layak rangkaian bencana alam wilayah 2021 april banjir bandang longsor melanda nusa tenggara timur banjir nusa tenggara barat kamis gempa sulawesi barat banjir bandang kalimantan selatan,www.detik.com
"
        Anggota DPR Minta Pemda Perhatikan Wilayah Rawan Bencana Alam    ","Minggu, 24 Jan 2021 03:13 WIB",pemerintah daerah perhatian khusus titik rawan pemerintah daerah satuan tugas satgas bencana prioritas perhatian wilayah wilayah rawan bencana banjir longsor gempa bumi gunung meletus pengurangan dampak pandemi covid 19 anggota komisi i berharap masyarakat rawan bencana siaga musibah farah bantuan bencana longsor sumedang berharap bantuan meringankan beban warga terkena musibah merespon musibah longsor cimanggung sumedang anggota dpr ri komisi i dapil jabar ix sumedang majalengka subang prihatin mencoba meringankan beban korban terdampak bantuan sembako 5 kg beras 2 liter minyak goreng 1000 paket disalurkan relawan dpd pan sumedang kokam pemuda muhammadiyah tanggal 23 januari 2021 kesempatan farah santunan anak yatim bantuan operasional masjid santunan anak yatim bantuan operasional masjid kabupaten sumedang majalengka subang rangka zikir doa keluarga masyarakat bangsa diringankan bebannya situasi pandemi covid 19 bencana,www.detik.com
